nl|Carramba!"
nl|vloekte de vrome Pedro, haastig een kruisslaande.
nl|"Wie van den duivel spreekt, ziet zijn staart.
nl|Voor delaatste maal, gringo, [2] wilt gij met mij naar het Westen rijden ofalleen naar .... Carratscho!
nl|'t Is reeds te laat!
nl|Zaagt gij daar nietplotseling voor één enkel oogenblik een menschenhoofd te voorschijnkomen?
nl|Waar het gebleven zou zijn?
nl|....
nl|In die vervloekte greppelskunnen zij zich zoo gemakkelijk verschuilen.
nl|Daar," vervolgde degaucho opgewonden, "daar Mylord, daar, dicht bij den opstijgendenrook een ruiter,.... verdwenen is hij alweer!
nl|Carratscho!
nl|Dat was devent dien ik gezien heb.
nl|Nu gaat hij ons verraden.
nl|"De Engelschman had eveneens den ruiter gezien en snel zijn verrekijkergegrepen, maar op het zelfde oogenblik waren man en paard als in dengrond weggezonken.
nl|"Don Pedro is bang," zeide Mylord, onverschillig de schoudersophalend.
nl|Met de grootste kalmte schoof hij den verrekijker in elkaaren stak hem in het foudraal.
nl|"Mylord," riep de gaucho driftig, "ik zweer bij mijn schutspatroon,dat ik mij dadelijk wreken zou over deze beleediging, indien wij nietgezamenlijk moesten trachten het naderend gevaar te ontkomen.
nl|"Zonder acht te slaan op Pedro's uitval, vervolgde de Engelschmanbedaard; "Zou het onmogelijk zijn, dat blanken uit de nederzettingop jacht gegaan en ginds gekampeerd zijn?
nl|""Blanken uit de nederzetting?"
nl|vroeg Pedro nadenkend.
nl|"Hm, hm, 't zoukunnen," vervolgde hij, blijkbaar verheugd over de mogelijkheid vanzulk een oplossing, die hem om bijzondere reden zeer welkom zou zijn.
nl|"En .... zouden wij kunnen vluchten, indien bleek dat vijanden daarhun kamp hadden opgeslagen?
nl|""Beproeven konden wij het in ieder geval ofschoon ik vrees, dat onzepogingen vruchteloos zouden zijn," meende Pedro, bij wien langzamerhandde hoop levendig werd, blanken, in dit geval vrienden, te zullenaantreffen.
nl|"Zijn het Indianen," vervolgde hij, "dan hebben ze onsreeds lang gezien en overal wachten uitgezet.
nl|Dan worden wij omsingeldevenals ze een kudde guanacos of struisvogels omsingelen.
nl|Zooals dezaak nu staat, kunnen wij niet beter doen dan naar het kamp rijden.
nl|""Well, dan doen we dat!"
nl|stemde de Lord toe.
nl|Hij nam zijn pistolenuit de holsters, legde zijn buks dwars voor zich over het zadel engaf zijn paard de sporen.Pedro voelde naar het lange mes, dat hij in een soort scheede in zijnrechterlaars droeg en overtuigd dat zijn pistolen, karabijn en lassobinnen zijn bereik waren, maakte hij zich gereed den Brit te volgen.Deze echter, zijn metgezel niet vertrouwend, wenkte hem aan zijnzijde.
nl|Zijn achterdocht was nog sterker geworden, sinds de gaucho zooplotseling allen wederstand had laten varen en bereid was zuidwaartste trekken.Behoedzaam naderden de beide ruiters de plaats, waar eenigeoogenblikken te voren het menschenhoofd zichtbaar was geweest.
nl|Zijontdekten een kleine inzinking van den grond, maar van man en paardwas geen spoor te zien.Hoe verder zij zich van de Rio Negro verwijderden en zuidwaartstrokken, hoe vlakker en schraler de bodem werd.
nl|Alle plantengroei hadopgehouden, de grasvlakten lagen achter hen en vóór hen strekte zicheen dorre, kale steppe uit, doorsneden met meer of minder diepe voren.Om een overrompeling zoo mogelijk te voorkomen, volgden ze een dierlaagten, doch spoedig bleek hun dat zij, in die richting voortrijdend,het vuur niet naderbij kwamen.
nl|"Ik vermoed, dat zij hun kamp ergens in een diepe kloof hebbenopgeslagen," merkte de Engelschman aan.
nl|"Dat verwenschte ravijn met zijn bochten," bromde Pedro.
nl|"Telkensloopen wij gevaar op den vijand te stuiten.
nl|""Dan over de vlakte verder," besloot de Brit, en de daad bij hetwoord voegend, wendde hij zijn paard.
nl|De dunne rookkolom diende huntot wegwijzer en vastberaden stuurden zij er op aan.
nl|Na een half uurrijdens bereikten ze een hollen weg; het vuur was nergens te bespeurenen de rook, door de wind voortgedreven, scheen nu hier dan daar uitde aarde op te stijgen.Zonder zich te bedenken reden zij het ravijn in.
nl|Een hevige windjoeg hen een zwaren walm en een sterke brandlucht tegemoet; het vuurmoest in hun onmiddellijke nabijheid zijn, maar bleef door de velekronkelingen van den weg voor hun oog verborgen.
nl|Met het pistool inde hand drongen ze verder door, toen plotseling als ware hij uit delucht gevallen een ruiter voor hen stond.
nl|Snel hielden ze hun paardenin, gereed hun leven te verdedigen.De vreemde ruiter was gekleed als een gaucho, maar zijn slanke,elegante gestalte en zijn regelmatige fijne gelaatstrekken verriedenzijn Spaansche afkomst.
nl|Met een hoffelijke buiging groette hij de beidemannen en zwaaide met een sierlijke beweging zijn grooten sombrero.
nl|"Mag ik zoo vrij zijn te vragen waarheen gij rijdt caballeros?"
nl|vroeghij uiterst beleefd; zijn schitterende bruine oogen rusten even meteen ernstigen, onderzoekenden blik op het gelaat van den Engelschmanen bleven toen met een uitdrukking van verbazing en weerzin op dengaucho gevestigd, die zich blijkbaar niet op zijn gemak gevoelde.
nl|"Mijn doel is het vuur te bereiken waarheen de rook ons den weg wijst,"antwoordde de Brit.
nl|"Ik vlei me, señor, dat gij met vredelievende bedoelingen tot ons komten wil u gaarne welkom heeten in ons kamp.
nl|Toch is voorzichtigheid,in de wildernis meer nog dan ergens anders, een plicht dien we nooitmogen verzaken.
nl|Vergun me dus de vraag in welke verhouding gij staattot.... uw metgezel, dien ik de eer heb te kennen.
nl|""Kent gij mij?"
nl|vroeg Pedro ontsteld.Een sarcastische lach plooide de lippen van den Engelschman; hetgelaat half naar zijn tochtgenoot keerend, zeide hij:"Er bestaat geen enkele verhouding tusschen ons.
nl|Deze caballero,Don Pedro, dient mij tot gids; that is all.
nl|""En weet gij, Señor, wie uw gids is?"
nl|vroeg de ander.
nl|"Wat hebt gij daarmee te maken?"
nl|riep Pedro heftig.
nl|"Gij zegt dat gemij kent en ik zweer bij alle heiligen, dat ik u nog nooit gezien heb.
nl|""Wie en wat mijn gids is, weet ik niet," merkte de Lord op, "maar ikheb mijn vermoeden.
nl|""Dat is mij volkomen onverschillig," schreeuwde de gaucho, dienauwelijks zijn angst kon verbergen.
nl|"Ik heb mij verbonden u bij deblanke naburen der Tsonecas te brengen.
nl|Gij zijt er, dus...
nl|vaarwelgringo.
nl|"Al sprekende haalde hij den teugel aan en wilde wegrijden.
nl|Maar hetwas reeds te laat.Een groote, forschgebouwde man in de dracht der gauchos, het gelaat metden zwaren, kortgeknipten baard half verborgen achter den breeden randvan zijn hoed, trad hem in den weg, met opgeheven hand hem wenkendzijn paard in te houden.
nl|Hij zelf was te voet, maar bevelend klonkhet van zijn lippen:"Blijf, caballero, blijf.
nl|Mijn woord erop, dat u geen leed zalgeschieden.
nl|"Nauwelijks hoorde de jonge man, die aan den anderen kant stond, diestem of hij riep juichend: "Miguel, Miguel!"
nl|Snel zich wendend naar dezijde waar het vuur zich moest bevinden, bootste hij drie keer achterelkaar den schreeuw van den condor na.
nl|Toen sprong hij vliegensvlug uithet zadel en snelde naar den man die met uitgestrekte armen nader trad.
nl|"Miguel," zeide hij, zich aan zijn borst werpend, "Mijn broeder, hebbenwe je eindelijk weer!
nl|Waar ben je toch zoo lang geweest?
nl|Antonio enJuliano waren overtuigd, dat we je nooit zouden weerzien.
nl|Ik alleengaf den moed niet verloren.
nl|"Voor Miguel kon antwoorden, verschenen nog twee jonge mannen, eveneensin de dracht der gauchos, die hem niet minder hartelijk begroetten.De Brit beschouwde met een onverschilligen blik de ontmoeting dervreemden, terwijl Pedro op eenigen afstand stond en blijkbaar nietwist wat hij doen zou.
nl|"Komt, broeders, laten wij naar den toldo [3] gaan.
nl|Maar... is allesveilig?
nl|Uit het Noorden, vanwaar ik kom, dreigt geen gevaar.
nl|""Alles veilig," beweerde de jongste.
nl|"Ik zag niemand dan deze tweecaballeros en hun verschijning trok in die mate mijn aandacht, datik de komst van mijn besten broer niet eens bemerkte.
nl|""Ei, ei, Alonso, heeft de lange vredestijd je zoo roekeloosgemaakt?"
nl|zeide de oudste op ernstigen toon.
nl|"Kom, laten wij hopen,dat je gelijk hebt en geen gevaar naakt.
nl|Vooruit, vrienden, naar hetvuur!
nl|Zes uur geleden verrees de zon aan de kim en nog heb ik nietsgegeten.
nl|Eigenlijk--het is om te lachen--heb ik in de laatste tweeen veertig uur geen eten gehad.
nl|""Dan treft het best, dat wij een struisvogel hebben.
nl|Het dier,waarschijnlijk van de kudde afgedwaald, is door Antonio met de bolasgevangen.
nl|""En wordt zeker door Juliano op zijn bekende voortreffelijke manieraan het spit gebraden," schertste Miguel.Met een sierlijke handbeweging noodigde hij de beide vreemdelingenhem te volgen.
nl|De Engelschman sloot zich dadelijk zonder eenigeplichtplegingen bij hen aan; Pedro echter aarzelde.
nl|"Wie waren deze mannen, die hem schenen te kennen?"
nl|vroeg hijzichzelf af.
nl|"Best mogelijk dat Alonso en Miguel hem hadden gezien;'t was dan ook veel gemakkelijker zich het gezicht van één enkelenvreemdeling te herinneren, dan dat deze, die nog maar sinds kortentijd zich in dit gedeelte van het land bevond, al zijn medeburgerszou kennen.
nl|Hij was zich van geen kwaad bewust, al had hij ook ophet punt gestaan een misdaad te bedrijven.
nl|Maar wat zou het viertal,dat blijkbaar nauw verbonden was, in hun schild voeren.....""Allo, vriend van "De Korte Hand," zeide Miguel, Pedro's gedachtengangafbrekend, "kom mede en wees onbezorgd.
nl|Van ons hebt gij niets tevreezen, dat zweer ik bij den heiligen Miguel, mijn schutspatroon.
nl|"Bij de woorden: "Vriend van de korte Hand" werd Pedro doodsbleek enging een rilling door zijn leden.
nl|Hij herstelde zich echter spoedigen volgde zonder een verklaring te durven vragen.
nl|De krommingenvan het ravijn, dat door een vulcanische uitbarsting was ontstaan,volgend zag de Lord op een open ruimte, gevormd door het uitwijkender wanden, die loodrecht van den bodem der kloof omhoog stegen, eenehut.
nl|De eenige opening was een lage deur aan de oostzijde, waardoor debewoners slechts gebukt in en uit konden gaan.
nl|Op eenigen afstand vanden toldo brandde een vuur, dat, zooals Pedro terecht had begrepen,onderhouden werd met verdord gras, distels en berberissetakken.De ruiters stegen af; de Lord, Miguel, Alonso en Pedro spreidden hunmantels op den grond voor de hut en strekten er zich welbehagelijkop uit.
nl|Antonio en Juliano traden op het vuur toe en begonnenden struisvogel tot een heerlijk maal te bereiden.
nl|De paarden derbroeders waren dicht bij den toldo vastgebonden, die van den Brit enden gaucho liepen vrij in het rond en beten de enkele grassprietjesaf, die hier en daar uit den dorren bodem opschoten.De Engelschman bood zijne nieuwe vrienden een sigaar aan; die metvriendelijken dank werd aangenomen.
nl|"Ik heb er nog tien, caballeros," zeide hij, den sigarenkoker weerin zijn zak stekend, "wij moeten er zuinig op zijn.
nl|Wie weet wanneerik de laatste rooken zal.
nl|""Quién sabe," herhaalde Miguel, "wij zijn overal in Gods hand.
nl|Hijheeft u, señor, heden voor gevaren behoed waarvan gij niet het flauwstebegrip hebt.
nl|Gij ...""Ik vermoed het ... ik vermoed het," viel de Lord hem levendigin de rede.
nl|"Don Pedro," vervolgde hij, zich tot dezen wendend,"ik ontsla je uit mijn dienst onder voorwaarde, dat je mij verteltwaarom je niet naar het Zuiden, wel naar het Westen wildet rijden.
nl|Ikzal je een guinje geven en volkomen vergiffenis schenken als je mijde waarheid zegt.
nl|"Miguel en Alonso zagen elkaar met een blik van verstandhouding aan:Pedro trok een verlegen gezicht, haalde ongeduldig de schouders open hulde zich in een dikke rookwolk.
nl|"Mylord," begon hij aarzelend, "wees grootmoedig en verzoek dezecaballeros in wier schuilplaats wij ons bevinden en wier beschermingmij is verzekerd u de zaak mede te deelen.
nl|Een enkel woord ter mijnerverdediging zal ik dan zeker wel mogen bijvoegen.
nl|""Eerst moeten deze caballeros weten wat ik denk.
nl|In Carmen dePatagones zocht ik een gids om mij in het kamp der bomberos te brengen,hopend dat deze genegen zouden zijn mij te vergezellen op een reisdoor Patagonië.
nl|""Een reis door Patagonië?"
nl|vroeg Miguel verbaasd.
nl|"Door Patagonië," herhaalde Alonso, niet minder verwonderd danzijn broer.
nl|"Door Patagonië ..... zeker in een luchtballon," spotte Antonio.
nl|"Yes, caballeros, door Patagonië," verzekerde de Brit bedaard.
nl|"InCarmen heeft iedereen mij uitgelachen en 't mij afgeraden, behalveDon Juan Espirio, de adjudant van den onderkoning te Buenos Aïres.
nl|"Don Juan Espirio!"
nl|riep Miguel plotseling opspringend.
nl|"Carracho," mompelde Pedro."Yes.
nl|Don Juan Espirio.
nl|""Dan was mijn vermoeden tòch gegrond," zeide Miguel, zich weer opden grond uitstrekkend.
nl|"Hij beval mij den gaucho Pedro aan, die volgens zijn verzekeringvolkomen vertrouwbaar was.
nl|Het kwam mij echter verdacht voor, datDon Juan en Pedro de reis zoo licht telden en iedereen het gekkenwerknoemde mijn plan door te drijven, en het onmogelijk achtte ooit mijndoel te bereiken.
nl|Mannen, die men hier bomberos noemt, schenen mijgeschikte reisgenooten en naar hen wilde ik gebracht worden.
nl|Ik houdvan avonturen en hoopte hun mogelijken tegenzin te overwinnen en ze totmijn plan over te halen.
nl|Toen ik heden morgen tot de overtuiging kwam,dat Pedro me naar de Andes inplaats van naar Patagonië wilde brengen,weigerde ik verder te rijden.
nl|Wat Pedro ook zeide, ik hield voetbij stuk en verklaarde zuidwaarts te willen trekken.
nl|Toen dreigdehij mij te zullen verlaten, en ..... daar verscheen eensklaps eenmenschenhoofd.
nl|""Dat was ik," zeide Miguel.
nl|"En een oogenblik daarna even plotseling een ruiter.
nl|""Dat was ik," verklaarde Alonso.
nl|"Een nederzetting in de richtingvan de Andes is er niet, althans nu niet meer," voegde hij er bij optreurigen toon en met somberen blik.
nl|"Met bomberos wilde ik over de reis beraadslagen en dan terugkeerennaar Carmen om de noodige toebereidselen voor de expeditie te makenen mijn geld te halen.
nl|""Ei zoo," zeide Pedro verrast door deze mededeeling.
nl|"Mijn gids beweerde eerst dat Indianen hier hun kamp hadden opgeslagenen later dat blanke broeders uit de nederzetting hier waren te samengekomen.
nl|En ik geloof, dat de gaucho mij aan inboorlingen wildeoverleveren om mij te vermoorden en te bestelen.
nl|""Goed begrepen," zeide Alonso, met blijkbaar genot de asch van zijnsigaar strijkend."Caracoles!
nl|Zóó is het!"
nl|bevestigde Pedro.
nl|"Maar ik schijn geenaanleg voor zulke daden te hebben.
nl|Sedert drie weken zwerf ik hierin de buurt, waarheen Satan zelf me gezonden heeft.
nl|""Precies zoo lang geleden zijt ge te Carmen gekomen.
nl|Ik zag je," sprakJuliano, zijn aandacht verdeelend tusschen het gesprek en het gebraad.
nl|"Het was voor de eerste maal," vervolgde Pedro, "dat ik handelendzou optreden en 't hing van den goeden uitslag af of ik al dan nietin den bond "De Korte Hand" zou worden opgenomen.
nl|Maar het plan ismislukt.
nl|En ware het me mogelijk geweest den Inglese mijn kameradenin handen te spelen, dan nog zouden zij met een spotlach mij begroethebben, want de gringo heeft zijn geld te Carmen gelaten.
nl|Hebt gijwerkelijk geen geld of sieraden bij u, Mylord?
nl|""Neen," klonk het kortaf.
nl|"Noch bij den aanvoerder, dien ik niet eens ken, wijl hij al sindseen maand afwezig was om een groote onderneming voor te bereiden,noch bij de leden van den bond kan ik mij meer vertoonen.
nl|Ik zou mehalf dood schamen over het mislukken der zaak, al was het dan ookeen schurkenstreek.
nl|""Hoe staat het eigenlijk met die nederzetting in het Westen?"
nl|vroegde Brit."Bah!
nl|De moeite niet waard om over spreken.
nl|Niets dan een half vergaanhuis, eenige toldos en een aantal tenten van guanaco vellen.
nl|Hetlijkt meer op een kamp dan op een nederzetting.
nl|""Het is de legerplaats van de bende: "De Korte Hand,"" voegde Migueler verklarend bij, "of juister de schuilplaats van vagebonden enboosdoeners, die geheel zonder middel van bestaan zijn, den arbeidschuwen als een dief het hangen en een geweten hebben waarin eenrijtuig met vier paarden kan omdraaien.
nl|De onvruchtbare bodem vanonze pampa's is niet in staat deze kerels het noodige voedsel teverschaffen, te minder daar ze te lui zijn om den grond behoorlijkte bewerken en dus.... gij begrijpt, Señor.
nl|De streek waar delegerplaats zich bevindt, kennen wij van nabij.
nl|Helaas, niet enkelin onze hoedanigheid van bomberos.
nl|""Pedro," sprak de Lord, "zeg me eens waarom je bij die rooverbendeje wilt aansluiten.
nl|Dit wekt in hooge mate mijn belangstelling.
nl|""Heb je twist gehad bij het worstelspel en het mes te vluggetrokken?"
nl|vroeg Antonio.
nl|"Of was de schedel van je tegenpartij niet hard genoeg om weerstandte bieden aan je slagen.
nl|Niemand te Carmen kent je, en wie geeft dáárom het verleden van een mensch?
nl|""Ik heb nog geen bloed vergoten, caballeros, dank zij de raadgevingenvan mijn vrome moeder.
nl|Kunt gij u voorstellen, dat ik als een gejaagdhert word voortgedreven, zonder mij aan een noemenswaardigen misslagschuldig gemaakt te hebben?""Yes.
nl|I think so!
nl|Je staat iemand in den weg en moet boeten voorhetgeen een ander deed; of je waart getuige van een misdaad en debooswicht heeft de schuld op jou geworpen.
nl|""Neen, neen, Mylord, niets van dien aard.
nl|Mijn ouders, caballeros,waren brave menschen.
nl|Mijn moeder zorgde voor de huishouding vanmijn meester, wiens estancia [4] in de onmiddellijke nabijheid lagvan een der grootste rivieren.
nl|Mijn vader was er opzichter overeen groot aantal gauchos.
nl|Reeds al knaap hield de estanciero mij,de speelnoot van zijn zoon dikwijls bij zich en toen mijn vader opeen tocht naar den Gran Chaco verongelukte, dachten allen dat ik zijnopvolger zou worden.
nl|"Pedro zweeg even en vroeg smeekend:"Mylord, mijn keel is droog.
nl|Geef me een slok als vooruitbetalingop de beloofde guinje.
nl|Ha, dank u, Mylord, dank u, het is vast geenArgentijnsch brouwsel maar goede ..... goede ..... alle duivels..... hoe heet het ook .....?""Whiskey.
nl|Maar vertel verder.
nl|""Eerst had ik vee gehoed dicht bij de estancia, later werd ik opzichterbij een groote kudde paarden verder het land in.
nl|Wat was ik opgetogenblij!
nl|En welk een heerlijk, gelukkig leven!
nl|Van tijd tot tijd kwamde estanciero om zich te overtuigen van mijn goede zorg voor dedieren.
nl|Menig paard, door mij gedresseerd, werd voor hoogen prijsafgeleverd aan de stoeterij van den onderkoning of aangekocht doorofficieren.
nl|Een vurig zwart paard met bles en korte witte enkels wasde lieveling van mijn meester; hij drukte mij op 't hart dit vooraluitstekend te dresseeren, daar het bestemd was voor zijn zoon, die alsvaandrig bij de geregelde troepen in dienst zou treden.
nl|"Parel" heettehet dier en een parel was het onder zijn prachtige stamgenooten.
nl|Op eengoeden dag had ik hem flink afgereden en draafde weer huiswaarts, toenplotseling uit het manshooge gras naast ons een valk opvloog.
nl|Parelschrikte, sprong op zijde, struikelde en viel op den grond, zooplotseling dat ik nauwelijks tijd had af te springen.
nl|Mijn armeviervoeter met zweet bedekt, sidderde over zijn geheele lichaam.
nl|Iktrachtte hem tot bedaren te brengen en op te helpen, toen tot mijngroote ontzetting bleek, dat hij een been gebroken had.""Carratscho!"
nl|riep Antonio.
nl|"Vertel je ons geen sprookje?"
nl|vroeg de Engelschman wantrouwig.
nl|"Het is de waarheid.
nl|Ik zweer bij de zaligheid van mijn ziel, dat hetde eenvoudige, naakte waarheid is, die voor mij zulke treurige gevolgenzou hebben.
nl|Ik stond roerloos van schrik en angst toen plotseling eenhoefslag weerklonk en mijn meester in 't gezicht kwam.
nl|Ik begreepwelk lot me wachtte.
nl|Mijn polsen klopten van opgewondenheid, mijnbloed bruischte, één gedachte overmeesterde mij ..... niet nù dendriftigen man te ontmoeten, die bij den aanblik van het gebeurde zekerin woede zou losbarsten.
nl|Hoe vurig bad ik, dat het hooge gras ons aanzijn blik onttrekken, dat ik tijd hebben zou hem langzamerhand op dejobstijding voor te bereiden!
nl|'t Was of mijn bede verhoord zou worden,toen het klagend gehinnik van Parel zijn aandacht trok.
nl|"Wat gebeurt hier?"
nl|vroeg hij barsch.
nl|"Parel is gevallen," zeide ik sidderend.
nl|"Zeker door zoo'n vervloekte onhandigheid," riep hij, uit het zadelspringend.
nl|Hij naderde snel en zag dat het linkervoorbeen gebroken was.
nl|"Hoe kwam het?
nl|Kerel!
nl|Spreek!
nl|"Ik vertelde met weinig woorden, dat Parel geschrikt was van een valk,die vlak voor ons opvloog, maar de estanciero liet me nauwelijksuitspreken.
nl|"Vervloekte, ellendige leugens!"
nl|schreeuwde hij woedend.
nl|"Meester," riep ik, nu ook boos wordend, "voor een leugenaar laat ikmij niet uitmaken.
nl|""Durf je dat tegen mij zeggen!
nl|Tegen mij," raasde hij, de zweepopheffend om mij te slaan.
nl|Snel ontdook ik den slag en hield met beidehanden de zweep vast, zonder te bedenken dat daardoor de razernijvan den woedenden man ten toppunt moest stijgen.
nl|Hij liet de zweeplos, rukte het lange, breede mes uit mijn gordel en wilde er mij meedoorsteken.
nl|Gelukkig behield ik mijn tegenwoordigheid van geest.
nl|Meteen geweldigen sprong vloog ik over Parel; de estanciero schuimbekkendvan woede mij achterna... toen.... terwijl ik met het handvatsel vande zweep den aanval trachtte af te weren... toen... een vloek.... eenwoeste kreet...."Pedro zweeg en sprong hijgend op, de zweetdroppels stonden hem ophet voorhoofd bij de herinnering aan het vreeslijk voorval.Allen luisterden met gespannen aandacht.
nl|"En," riep Alfonso nieuwsgierig, "hoe verder?
nl|""Wel; de estanciero was dood," zeide Mylord op kouden toon, terwijlMiguel met een ernstig gelaat toestemmend knikte.
nl|"Ja, dood.
nl|Struikelend over het uitgestoken been van Parel was hij inmijn mes gevallen, in mijn mes dat hij in de hand hield.
nl|Wel door eigenschuld, maar toch in mijn mes, caballeros, in mijn mes.
nl|Hij was dood,in eens dood.
nl|Ik stond verslagen, verlamd door ontsteltenis.
nl|Wie zougelooven, dat de estanciero door eigen schuld gevallen was?
nl|Getuigdeniet alles tegen mij?
nl|Hoe kon ik mijn onschuld bewijzen?
nl|Ik sprong ophet paard van den estanciero, stormde naar een vriend mijns vaders, eenouden vaquero [5] en vertelde hem het ongeluk dat mij overkomen was.
nl|"Neem het beste paard," raadde deze, mij geld en wapens gevend,"en vlucht zoo snel je kunt.
nl|Maar zeg mij niet waarheen.
nl|Wat ik nietweet, kan ik niet verraden.
nl|"Ik vluchtte naar het Zuiden, waar de luttele som gelds spoedigverteerd was; te Buenos Aïres was ik reeds verplicht mijn paard teruilen voor klinkende munt en voor dien knol daar.
nl|Lang bleef ik erniet; de vrees dreef me voort.
nl|Zwervend in de pampa's ten zuiden vanLa Plata kwam ik in kennis met een man, waarschijnlijk een jager,die het mij scheen aan te zien, dat ik door het ongeluk vervolgdwerd.
nl|Zijn voorstel om mij bij hem en zijn vrienden, die wel geengelukkig maar een vrij en vroolijk leven leidden, aan te sluiten namik aan... trouwens er was geen keus... en zóó kwam ik bij de bende"De Korte Hand."
nl|Het overige weet gij, caballeros.
nl|"Mutschatscho, ik ben nu evenzeer met je ingenomen als ik vroegerje wantrouwde," zeide de Engelschman.
nl|"Wil je bij me blijven?
nl|Ikdoorkruis de geheele wereld; een trouw dienaar en reisgezel zou mezeer te pas komen.
nl|Zoo je lust hebt, zal het niet tot je nadeel zijn.
nl|""Gaarne, Mylord, maar... indien... Overal heen zou ik u kunnenvergezellen, alleen niet naar mijn geboorteplaats.
nl|""All right!
nl|Wij zijn het eens!
nl|Mijn hand erop.
nl|""Ga de ronde doen, Alonso," zeide Juliano.
